"SeqFormulario","Questao","Descricao","NroReferencia","DescReduzida","Nomecoluna","Grupo","TipoDado","NumMinimo","NumMaximo","Peso","ProximaQuestao","Script","Tamanho","Prefixoresposta","Permitepeso","EmUso","ExigeResposta","QTDEDECIMAL"
"28","55","Campanha 2","0012","Campanha 2","CAMPANHA2","","C","","","1,00","","Campanha 2","50","","","0","",""
"28","60","% Campanha 2","0013","% Campanha 2","PERC_CMP2","","N","","","1,00","","% Campanha 2","8","","","0","","0"
"28","65","Campanha 3","0014","Campanha 3","CAMPANHA3","","C","","","1,00","","Campanha 3","50","","","0","",""
"28","70","% Campanha 3","0015","% Campanha 3","PERC_CMP3","","N","","","1,00","","% Campanha 3","8","","","0","","0"
"28","75","Campanha Meu 1. JD","0016","Campanha Meu 1. JD","CAMPANHA1JD","","C","","","1,00","","Campanha Meu 1. JD","50","","","0","",""
"28","80","% Campanha Meu 1. JD","0017","% Campanha Meu 1. JD","CMP_1JD","","N","","","1,00","","% Campanha Meu 1. JD","8","","","0","","0"
"28","85","Total Bruto","0018","Total Bruto","TOTAL_BRUTO","","V","","","1,00","","Total Bruto","8","","","1","","2"
"28","90","Data do envio XML","0019","Data do envio XML","DATA_ENVIO_XML","","D","","","1,00","","Data do envio XML","8","","","1","",""
"28","95","Nro NF.","0020","Nro NF.","NRO_NF","","N","","","1,00","","Nro NF.","8","","","1","","0"
"28","100","Data Emissão","0021","Data Emissão","DATA_EMISSAO","","D","","","1,00","","Data Emissão","8","","","1","",""
"28","105","Total Liquido","0022","Total Liquido","TOTAL_LIQUIDO","","V","","","1,00","","Total Liquido","8","","","1","","2"
"28","106","Comprar Vendido","0005","Comprar Vendido","COMPRAR_VENDIDO","","L","","","1,00","","Comprar Vendido","3","","","1","",""
"28","110","Nro NF Alçada","0004","Nro NF Alçada","NRO_NF_ALCADA","","N","","","1,00","","Nro NF Alçada","8","","","1","","0"
"28","112","Nro Processo Alçada","0004","Nro Processo Alçada","NRO_PROC_ALCADA","","N","","","1,00","","Nro Processo Alçada","8","","","1","","0"
"28","114","Data Emissão NF Alçada","0004","Data Emissão NF Alçada","DTA_NF_ALCADA","","D","","","1,00","","Data Emissão NF Alçada","8","","","1","",""
"28","115","Tipo Campanha 1","0115","Tipo Campanha  1","TIPO_CAMPANHA_1","","M","","","1,00","116","Informar o Tipo da Campanha 1","20","","","0","",""
"28","116","Tipo Campanha 2","0116","Tipo Campanha 2","TIPO_CAMPANHA_2","","M","","","1,00","","Informar Tipo de Campanha 2","20","","","0","",""
"28","117","Tipo Campanha 3","0117","Tipo Campanha 3","TIPO_CAMPANHA_3","","M","","","1,00","","Informar Tipo de Campanha 3","20","","","0","",""
"28","118","Tipo Campanha de Incentivo 1","0118","Tipo Campanha de Incentivo 1","TIPO_CAMPANHA_DE_INC","","S","","","1,00","119","Tipo Campanha de Incentivo 1","20","","","1","",""
"28","119","Nome Campanha de Incentivo 1","0119","Nome Campanha de Incentivo 1","NOME_CAMPANHA_DE_INC","","S","","","1,00","120","Nome Campanha de Incentivo 1","20","","","1","",""
"28","120","Tipo Campanha de Incentivo 2","0120","Tipo Campanha de Incentivo 2","TIPO_INCENTIVO_2","","S","","","1,00","121","Tipo Campanha de Incentivo 2","20","","","1","",""
"28","121","Nome Campanha de Incentivo 2","0121","Nome Campanha de Incentivo 2","NOME_INCENTIVO_2","","S","","","1,00","","Nome Campanha de Incentivo 2","20","","","1","",""
"28","122","Tipo Campanha de Incentivo 3","0122","Tipo Campanha de Incentivo 3","TIPO_INCENTIVO_3","","S","","","1,00","","Tipo Campanha de Incentivo 3","20","","","1","",""
"28","123","Nome Campanha de Incentivo 3","0123","Nome Campanha de Incentivo 3","NOME_INCENTIVO_3","","S","","","1,00","124","Nome Campanha de Incentivo 3","20","","","1","",""
"28","124","Tipo Campanha de Incentivo 4","0124","Tipo Campanha de Incentivo 4","TIPO_INCENTIVO_4","","S","","","1,00","125","Tipo Campanha de Incentivo 4","20","","","1","",""
"28","125","Nome Campanha de Incentivo 4","0125","Nome Campanha de Incentivo 4","NOME_INCENTIVO_4","","S","","","1,00","","Nome Campanha de Incentivo 4","20","","","1","",""
"28","126","% Campanha 4","0126","% Campanha 4","__CAMPANHA_4","","N","","","1,00","127","% Campanha 4","8","","","0","","0"
"28","127","%Campanha1","0127","%Campanha1","_CAMPANHA1","","V","","","1,00","128","%Campanha1","8","","","1","","2"
"28","128","%Campanha2","0128","%Campanha2","_CAMPANHA2","","V","","","1,00","","%Campanha2","8","","","1","","2"
"28","129","%Campanha3","0129","%Campanha3","_CAMPANHA3","","V","","","1,00","","%Campanha3","8","","","1","","2"
"28","130","%Campanha4","0130","%Campanha4","_CAMPANHA4","","V","","","1,00","","%Campanha4","8","","","1","","2"
"34","1","Ficou satisfeito com o atendimento que lhe foi dado?","001","Ficou satisfeito com o atendim","SATISFEITO_ATEND","","L","","","1,00","10","Ficou satisfeito com o atendimento que lhe foi dado?","3",""," ","1","S",""
"34","5","Qual motivo?","002","MOTIVO","MOTIVO","","M","","","1,00","10","Qual motivo?","40",""," ","1","",""
"34","10","Você indicaria a Colorado Máquinas?","003","INDICARIA","INDICARIA","","M","","","1,00","","Você indicaria a Colorado Máquinas?","20",""," ","1","",""
"34","15","O que a Colorado Máquinas precisa fazer para ter nota 10?","004","O que a Colorado prec fazer","PRECISA_FAZER","","C","","","1,00","","O que a Colorado Máquinas precisa fazer para ter nota 10?","500",""," ","1","",""
"34","16","Os prazos agendados para realização dos serviços foram cumpr","016","Os prazos agendados para reali","TESTE","","L","","","1,00","17","Os prazos agendados para realização dos serviços foram cumpridos?","3","","","1","",""
"37","1","Tipo de Cliente","001","Tipo de Cliente","TIPO_DE_CLIENTE","","M","","","1,00","2","Qual tipo de cliente será analisado?","20",""," ","1","",""
"37","2","Pessoa Jurídica","002","Pessoa Jurídica","PESSOA_JURIDICA","","X","","","1,00","3","Quais documentos serão necessários?","1","Q002_"," ","1","",""
"37","3","Doctos Pessoa Jurídica/Produtor Rural","003","Doctos Produtor Rural","DOCTOS_PRODUTOR_RURA","","X","","","1,00","4","Quais documentos serão necessários para análise?","1","Q003_"," ","1","",""
"37","4","Documentos Pessoa Física","004","Documentos Pessoa Física","DOCUMENTOS_PESSOA_FI","","X","","","1,00","","Quais documentos serão necessários?","1","Q004_"," ","1","",""
"38","1","Satisfação performance, disponibilidade do equipamento.","001","satisfeito performance, dispon","SATISFEITO_PERFORMAN","","L","","","1,00","2","O Sr esta satisfeito em relação a performance e disponibilidade do seu equipamento no campo?

Dicas: Performance esta vinculada a capacidade dos componentes (motor, sistema hidráulico) em realizar a operação de forma mais eficaz que os concorrentes. 
Disponibilidade esta vinculada ao quanto que o equipamento esta disponível para o cliente quando ele precisa.
Ex: O trator quebra menos que a concorrência e quando quebra nosso pós-venda é mais eficaz e rápido.
","3","","","1","",""
"38","2","Satisfação custo operacional do equipamento.","002","Satisfação  custo operacional ","SATISFACAO_CUSTO_OPE","","M","","","1,00","3","Qual sua satisfação quanto ao custo operacional do equipamento? 
","20","","","1","",""
"38","3","Satisfação atendimento de nossas equipes.","003","Satisfação atendimento","SATISFACAO_ATENDIMEN","","M","","","1,00","","De 0 a 10 qual sua satisfação em relação ao atendimento de nossas equipes?
","20","","","1","",""
"38","4","Qual setor há oportunidade de melhoria.","004","Onde há oportunidade melhoria","QUAL_SETOR_HA_OPORTU","","M","","","1,00","5","Qual setor que o Sr entende haver oportunidade de melhoria no atendimento?
","20","","","1","",""
"38","5","Recomendação Colorado","005","Recomendação Colorado","RECOMENDACAO_COLORAD","","M","","","1,00","6","De 0 a 10 o quanto o Sr recomenda a Colorado Máquinas a seus colegas e parceiros","20","","","1","",""
"38","6","Problema não resolvido","006","Problema não resolvido","PROBLEMA_NRESOLVIDO","","L","","","1,00","7","O Sr tem algum problema não resolvido com a Colorado Máquinas?

Dica: Informar para cliente, que este é um contato pós venda. Pedir para o cliente que quando a John Deere entrar em contato confirmar que a Colorado Máquinas já o pesquisou também.","3","","","1","",""
"38","7","O Sr. indica um amigo para receber um contato?","007","Sr. indica um amigo","SR_NOS_INDICA","","C","","","1,00","8","O Sr. indica um amigo para receber um contato da Colorado Máquinas?

","100","","","1","",""
"38","8","Qual colaborador se destacou ao atendê-lo?","008","Qual colaborador de destacou?","QUAL_COLABORADOR_DE_","","C","","","1,00","9","Qual colaborador de destacou ao atendê-lo?

","100","","","1","",""
"38","9","Entrega Técnica","009","Entrega Técnica","ENTREGA_TECNICA","","C","","","1,00","10","A Entrega Técnica foi relizada? Ficou Satisfeito?

Aviso Importante: Lembrando que a John Deere entrará em contato com o Sr perguntando se alguém do concessionário entrou em contato, a entrega técnica realizada e o meu contato é o CONTATO APÓS A ENTREGA, eu peço que o Sr confirme que a Colorado já entrou em contato.","100","","","1","",""
"39","1","Satisfação em relação ao atendimento.","025","Satisfação em relação ao atend","SATISFACAO_EM_RELACA","","M","","","1,00","","De 0 a 10 qual sua satisfação em relação ao atendimento de nossas equipes ?","20","","","0","",""
"39","2","Qual setor há oportunidade de melhoria.","002","Qual setor há oportunidade de ","QUAL_SETOR_HA_OPORTU","","M","","","1,00","","Qual setor que o Sr entende haver oportunidade de melhoria no atendimento?
","20","","","0","",""
"39","3","Satisfação em relação aos serviços","003","Satisfação em relação aos serv","SATIS_EM_RELACA","","L","","","1,00","","O Sr está satisfeito em relação aos serviços prestados pela nossa oficina?","3","","","0","",""
"39","4","Recomendação a Colorado Máquinas","004","Recomendação a Colorado Máquin","RECOMENDACAO_A_COLOR","","M","","","1,00","","De 0 a 10 o quanto o Sr recomenda a Colorado Máquinas a seus colegas e parceiros?","20","","","0","",""
"39","5","Serviços realizados conforme solicitado","005","Serviços realizados","SER_REALIZADOS","","L","","","1,00","","Os serviços foram realizados conforme solicitado?","3","","","0","",""
"39","6","Aquilo que foi acordado foi cumprido","006","Aquilo que foi acordado foi","AQUILO_QUE_FOI_ACORD","","L","","","1,00","","Do momento do agendamento até a entrega do equipamento, aquilo que foi acordado foi cumprido?","3","","","0","",""
"39","7","O atendimento do técnico atende as suas expectativas","007","O atendimento do técnico atend","ATEND_TEC_EXPECTATIV","","L","","","1,00","","O atendimento do técnico atende as suas expectativas?","3","","","0","",""
"39","8","Que nota o Sr. Atribui à sua experiência conosco no último s","008","Que nota o Sr. Atribui à sua e","NOTA_SATISFACAO","","M","","","1,00","","Que nota o Sr. Atribui à sua experiência conosco no último serviço realizado?","20","","","0","",""
"39","9","O Sr. indica um amigo para receber um contato da Colorado Má","009","O Sr. indica um amigo?","O_SR__INDICA_UM_AMIG","","C","","","1,00","","O Sr. indica um amigo para receber um contato da Colorado Máquinas?","50","","","0","",""
"39","10","Qual colaborador de destacou ao atendê-lo?","010","Qual colaborador de destacou?","QUAL_COLABORADOR_DE_","","C","","","1,00","","Qual colaborador de destacou ao atendê-lo?","30","","","0","",""
"39","11","O serviço foi executado corretamente na 1º vez ou técnico","007","O serviço foi foi executado co","QUESTAO_TEC","","C","","","1,00","","O serviço foi executado corretamente na 1º vez ou técnico teve que retornar?","50","","","0","",""
"39","12","Os prazos agendados foram cumpridos?","001","Os prazos agendados foram cump","PRAZO_AGENDADOS","","L","","","1,00","13","Os prazos agendados para a realização dos serviços foram cumpridos?","3","","","1","",""
"39","13","Aquilo que foi acordado foi cumprido?","013","Aquilo que foi acordado foi cu","ACORDADO_CUMPRIDO","","L","","","1,00","14","Do momento do agendamento até a entrega do equipamento, aquilo que foi acordado foi cumprido?","3","","","1","",""
"39","14","O atendimento do Técnico atendeu as suas expectativas?","014","O atendimento do Técnico atend","TECNICO_ATENDEU","","L","","","1,00","15","O atendimento do Técnico atendeu as suas expectativas?","3","","","1","",""
"39","15","O serviço foi executado corretamente na 1º vez?","015","O serviço foi executado corret","SERV_EXECUTADO","","L","","","1,00","16","O serviço foi executado corretamente na 1º vez?","3","","","1","",""
"39","16","O Técnico teve que retornar?","016","O Técnico teve que retornar","TEVE_RETORNAR","","L","","","1,00","17","O Técnico teve que retornar?","3","","","1","",""
"39","17","Que nota o (a) Sr.(a) atribui à sua experiência conosco?","017","Que nota o(a) Sr.(a) atribui à","QUE_NOTA_O_A__SR__A_","","M","","","1,00","","Que nota o (a) Sr.(a) atribui à sua experiência conosco no último serviço realizado?","20","","","1","",""
"40","1","Satisfação em relação ao atendimento de nossas equipes","020","Satisfação em relação ao atend","SATISFACAO_EM_RELACA","","M","","","1,00","","De 0 a 10 qual sua satisfação em relação ao atendimento de nossas equipes?","20","","","0","",""
"40","2","Qual setor há oportunidade de melhoria.","030","Qual setor há oportunidade de ","QUAL_SETOR_HA_OPORTU","","M","","","1,00","","Qual setor que o Sr entende haver oportunidade de melhoria no atendimento?","20","","","0","",""
"40","3","Satisfação as ultimas compras","040","Satisfação  as ultimas compras","SATISFACAO_AS_ULTIMA","","L","","","1,00","","O Sr esta satisfeito em relação as ultimas compras realizadas de peças?","3","","","0","",""
"40","4","Recomenda a Colorado Máquinas a seus colegas e parceiros","004","Recomenda a Colorado Máquinas ","RECOMENDA_A_COLORADO","","L","","","1,00","","De 0 a 10 o quanto o Sr recomenda a Colorado Máquinas a seus colegas e parceiros ?","3","","","0","",""
"40","5","O Sr. indica um amigo para receber um contato da Colorado Má","005","O Sr. indica um amigo","O_SR__INDICA_UM_AMIG","","C","","","1,00","","O Sr. indica um amigo para receber um contato da Colorado Máquinas?","100","","","0","",""
"40","6","Qual colaborador se destacou ao atendê-lo?","006","Qual colaborador se destacou?","QUAL_COLABORADOR_SE_","","C","","","1,00","","Qual colaborador se destacou ao atendê-lo?","30","","","0","",""
"40","7","Recomenda a Colorado Máquinas a seus colegas e parceiros","004","Recomenda a Colorado Máquinas ","RECOMENDA","","M","","","1,00","","De 0 a 10 o quanto o Sr recomenda a Colorado Máquinas a seus colegas e parceiros ?","2","","","0","",""
"40","8","Está satisfeito com o atendimento do Departamento de Peças?","001","Está satisfeito com o atendime","SATISFACAO","","L","","","1,00","9","Está satisfeito com o atendimento do Departamento de Peças?","3","","","1","",""
"40","9","Aquilo que foi acordado foi cumprido?","002","Aquilo que foi acordado foi cu","ACORDADO","","L","","","1,00","11","Aquilo que foi acordado foi cumprido?","3","","","1","",""
"40","10","Algum produto que precisou não tínhamos disponível em nosso","003","Algum produto que precisou não","PRODUTO","","L","","","1,00","13","Algum produto que precisou não tínhamos disponível em nosso estoque?","3","","","0","",""
"40","11","Alguma sugestão de melhoria para o Departamento de Peças?","005","Alguma sugestão de melhoria pa","SUGESTAO","","C","","","1,00","12","Alguma sugestão de melhoria para o Departamento de Peças?","30","","","1","",""
"40","12","Em uma escala de 0 a 10 o quanto recomendaria para um amigo","006","Em uma escala de 0 a 10 o quan","NOTA_NPS","","M","","","1,00","","Em uma escala de 0 a 10 o quanto recomendaria para um amigo o Departamento de Peças?","20","","","1","",""
"40","13","Qual produto não tínhamos disponível?","004","Qual produto não tínhamos disp","QUAL_PRODUTO","","C","","","1,00","11","Qual produto não tínhamos disponível?","30","","","0","",""
"40","14","Sua insatisfação é com","014","Sua insatisfação é com","INSATISFACAO_COM","","M","","","1,00","15","Sua insatisfação é com","20","","","1","",""
"40","15","Qual produto precisou e não tínhamos disponível em nosso est","015","Qual produto precisou e não tí","PRODUTO_N_ESTOQUE","","C","","","1,00","9","Qual produto precisou e não tínhamos disponível em nosso estoque?","30","","","1","",""
"40","16","De 0 a 10 como avalia o preço dos nossos produtos?","016","De 0 a 10 como avalia o preço ","DE_0_10_PRECO","","M","","","1,00","17","De 0 a 10 como avalia o preço dos nossos produtos?","20","","","1","",""
"40","17","Quais peças identifica com o preço acima do esperado?","017","Quais peças identifica com o p","PRECO_ACIMA","","C","","","1,00","21","Quais peças identifica com o preço acima do esperado?","50","","","1","",""
"40","18","Estaria disposto a pagar um valor diferenciado em Peças Orig","018","Estaria disposto a pagar um va","PECAS_ORIGINAIS","","L","","","1,00","19","Estaria disposto a pagar um valor diferenciado em Peças Originais?","3","","","1","",""
"40","19","Em quais categorias de Peças Originais estaria disposto a pa","019","Em quais categorias de Peças O","PECAS_ORIGINAIS_PAGA","","M","","","1,00","9","Em quais categorias de Peças Originais estaria disposto a pagar um valor diferenciado?","20","","","1","",""
"40","20","Qual sua insatisfação?","020","Informe sua insatisfação","QUAL_SUA_INSATISFACA","","C","","","1,00","9","Qual sua insatisfação?","50","","","1","",""
"40","21","Sabe os valores da concorrência?","021","Sabe os valores da concorrênci","SABE_OS_VALORES_DA_C","","C","","","1,00","22","Sabe os valores da concorrência?","50","","","1","",""
"40","22","Trata-se de produtos paralelos ou originais?","022","Trata-se de produtos paralelos","TRATA_SE_DE_PRODUTOS","","C","","","1,00","18","Trata-se de produtos paralelos ou originais?","30","","","1","",""
"41","1","Tipo de Cliente","002","Tipo de Cliente","TIPO_DE_CLIENTE","","M","","","1,00","2","Tipo de Cliente","20","","","1","S",""
